Page IsModify
858 0
487 0
587 0
92 0
820 0
403 0
390 0
777 0
823 0
852 0
68 0
387 0
320 0
55 0
270 0
713 0
327 0
815 0
633 0
558 0
82 0
716 0
417 0
498 0
128 0
923 0
781 0
107 0
77 0
711 0
76 1
134 0
105 1
816 0
495 0
78 0
752 0
73 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
985 0
835 1
882 0
597 0
247 1
835 0
941 0
875 0
539 0
509 0
809 0
620 0
894 0
730 0
188 0
539 0
600 0
292 0
546 0
263 0
813 0
33 0
635 0
108 0
828 0
178 1
243 1
305 0
126 1
92 0
128 0
559 0
82 0
281 0
354 1
778 0
39 1
708 0
288 0
969 0
260 0
684 0
944 0
1010 0
129 0
754 0
582 0
227 0
556 0
479 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
787 0
322 0
68 0
226 1
746 0
1009 0
832 0
436 0
620 0
397 0
284 0
484 0
188 0
755 0
478 0
930 0
844 0
433 0
920 0
996 0
616 1
985 0
506 0
920 0
748 0
669 0
56 0
851 1
701 0
277 0
930 0
613 0
1009 0
681 1
40 0
203 0
774 0
374 0
374 1
534 0
352 0
793 0
366 0
307 0
942 0
383 1
1006 0
388 0
470 0
194 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
879 1
196 0
652 0
840 0
801 0
78 0
415 0
764 0
541 0
184 0
657 0
766 0
471 0
445 0
856 0
313 0
246 0
979 0
809 0
50 0
224 0
932 0
1019 0
794 0
230 0
509 0
560 0
672 1
738 0
876 0
446 0
868 1
475 0
109 0
870 0
143 0
819 1
186 0
315 0
1011 0
741 0
75 0
81 0
324 0
181 0
76 0
445 0
809 0
376 1
275 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
256 0
749 0
42 0
112 0
819 0
703 0
663 0
730 0
846 0
449 0
593 0
504 0
603 0
92 0
111 0
949 0
450 0
875 0
705 0
782 0
370 0
714 0
99 0
378 0
416 0
277 0
848 0
91 0
952 0
472 0
676 0
491 0
253 0
111 0
91 0
937 0
959 0
773 0
704 0
703 0
907 0
451 0
331 0
343 0
959 1
103 0
234 0
444 0
632 0
993 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
179 0
237 0
401 0
357 0
117 0
762 0
803 1
1014 0
461 0
968 0
228 0
885 0
917 0
354 0
587 0
414 0
672 0
470 0
879 0
588 0
732 0
30 0
121 0
298 0
749 0
644 0
563 0
398 0
166 0
697 0
832 1
528 0
432 1
940 0
784 0
807 0
932 0
378 0
257 0
374 0
636 0
976 0
758 1
516 0
60 0
810 0
224 0
825 1
1018 1
971 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
868 0
901 0
559 0
406 0
712 1
976 0
868 0
339 0
853 0
689 0
489 0
1020 0
924 0
234 0
881 0
73 0
438 0
921 0
691 0
1006 0
849 0
799 0
881 1
506 0
905 0
522 1
607 0
441 0
734 1
761 0
169 0
623 0
636 0
520 0
789 0
389 0
467 0
928 0
688 0
824 0
527 0
67 0
364 1
280 0
162 0
356 0
43 1
865 1
731 0
987 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
934 0
663 0
47 1
58 0
288 0
292 0
592 0
532 0
891 0
646 0
910 0
745 0
739 0
776 0
380 0
611 0
929 1
1002 1
361 0
203 0
546 0
779 0
103 1
789 1
951 1
583 0
170 0
1021 0
867 0
330 0
165 0
982 0
780 0
572 0
257 0
124 0
376 0
979 0
238 0
213 0
922 0
806 0
890 0
499 0
218 1
109 0
330 0
1016 0
460 0
303 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
307 0
822 0
228 0
755 0
261 0
435 1
607 0
438 0
295 1
697 0
562 0
222 0
599 0
46 0
806 1
212 0
609 0
1022 0
450 0
924 0
51 0
943 0
123 0
729 0
192 0
186 0
434 0
354 0
982 0
195 0
164 0
792 0
128 0
990 0
335 0
763 0
104 0
416 0
383 0
642 0
192 0
908 0
635 0
846 1
619 0
516 0
302 0
695 0
893 0
623 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
888 0
515 0
933 0
200 0
120 0
813 0
785 1
209 0
209 0
1009 0
649 0
1006 0
466 0
76 1
588 0
691 0
897 0
566 0
160 0
276 0
427 0
754 0
430 0
103 0
514 0
314 0
976 0
295 0
981 0
715 0
509 0
532 0
324 0
257 0
328 0
65 0
555 0
1009 1
475 0
379 0
459 0
455 0
417 0
709 0
762 0
194 0
900 1
377 1
778 0
296 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
1010 0
443 0
402 0
463 0
252 0
118 0
828 0
972 0
938 0
623 0
71 0
491 0
969 0
472 0
702 0
790 1
387 0
431 0
643 0
635 0
757 0
791 0
962 0
434 0
619 0
214 0
82 0
325 0
769 1
800 0
830 0
788 0
700 0
104 0
478 0
87 1
890 0
410 0
135 0
788 0
418 1
129 0
147 0
950 0
92 0
682 0
276 0
626 0
965 0
794 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
934 0
880 0
401 0
618 0
828 0
623 0
813 0
738 0
833 0
402 0
618 0
736 0
947 1
193 0
733 0
103 1
885 0
395 0
115 0
863 1
169 0
264 0
775 0
237 0
135 0
738 0
802 1
903 0
115 0
400 0
1015 0
402 0
552 0
730 0
673 0
810 0
962 0
298 0
540 0
299 0
685 0
775 1
413 1
829 0
957 0
1010 0
35 0
212 0
159 0
772 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
299 0
557 0
162 0
1021 0
41 0
647 0
426 0
427 0
986 0
74 0
85 0
527 0
863 0
884 1
1002 0
546 0
985 0
885 1
261 0
654 0
288 0
45 0
122 0
409 0
128 0
441 0
380 0
326 0
341 1
115 0
306 0
296 0
768 0
695 0
610 0
933 0
905 0
169 1
429 0
188 0
712 1
736 0
462 0
965 0
38 0
609 0
209 0
258 0
32 1
277 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
633 0
464 0
655 0
119 0
84 0
827 0
291 0
343 1
312 0
702 0
885 0
683 1
236 0
281 0
52 0
137 0
181 0
224 0
754 1
806 0
48 0
78 0
681 1
920 1
1019 0
406 0
237 0
865 1
612 0
159 0
130 1
699 0
490 0
623 1
776 0
763 0
108 0
759 1
877 0
658 0
506 0
882 0
987 0
999 0
601 0
216 1
946 0
586 0
1014 0
283 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
1021 0
947 0
600 0
230 0
274 0
734 1
48 0
484 0
52 0
747 0
925 0
270 0
1020 0
548 0
224 0
990 1
543 0
56 1
467 0
827 0
422 0
402 1
361 0
421 0
861 0
529 0
984 0
934 1
96 0
682 0
660 0
588 0
66 0
171 1
627 0
1005 1
180 0
523 0
738 0
725 0
854 0
357 0
363 0
345 0
985 0
38 0
834 0
97 0
515 0
254 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
803 0
653 0
1018 0
966 0
875 0
44 0
373 0
172 0
642 0
386 0
509 0
104 0
398 1
407 0
328 0
52 0
958 0
908 0
919 0
732 0
475 0
187 0
758 0
210 0
479 0
689 0
73 0
978 0
366 0
868 0
210 0
312 0
934 0
297 0
996 0
318 0
929 0
659 0
90 0
505 0
456 0
873 0
259 0
161 0
678 0
833 0
851 0
498 0
350 0
871 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
569 0
820 0
44 0
962 0
206 0
204 0
797 0
830 0
895 0
539 0
59 0
396 0
411 0
576 0
383 0
862 0
632 0
958 0
691 0
486 0
144 0
206 0
828 0
137 0
620 0
908 0
91 0
53 0
694 0
864 0
601 0
273 1
109 1
398 0
388 0
678 0
608 0
651 1
770 0
175 0
462 0
364 0
936 0
219 0
540 0
111 0
842 0
952 0
432 0
254 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
226 0
54 0
585 0
154 0
591 0
321 0
881 0
897 0
835 0
632 0
859 0
157 0
621 0
315 1
836 0
33 0
880 0
685 1
284 0
278 0
849 0
82 0
348 0
921 0
1020 0
524 0
337 0
150 0
682 0
996 0
349 0
609 0
507 0
58 0
168 0
546 1
154 0
595 0
580 0
64 0
572 0
971 0
789 0
304 0
971 0
480 0
161 0
114 1
658 0
422 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
50 0
742 0
229 0
83 0
395 1
464 0
52 0
702 1
128 1
489 0
145 0
1009 0
941 0
416 0
1005 0
276 0
275 0
921 0
795 1
418 1
670 1
661 1
288 0
874 1
331 0
918 0
297 0
417 1
365 0
77 0
879 0
200 0
328 1
554 0
803 0
171 0
120 0
441 0
528 0
350 0
562 0
830 1
340 0
974 0
778 0
451 0
778 0
732 0
506 0
488 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
271 0
157 0
544 1
509 0
204 0
517 0
630 0
684 0
215 0
842 0
419 1
766 0
729 0
821 0
374 0
1003 0
989 0
106 0
124 0
345 1
678 0
960 0
766 0
456 0
34 0
606 0
670 0
915 0
457 0
217 0
818 0
957 0
708 0
502 0
464 0
77 0
509 0
944 0
545 0
236 0
551 0
500 0
749 0
709 1
129 0
330 1
119 1
288 0
637 0
648 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
131 0
761 0
147 0
806 0
187 0
231 0
328 0
601 0
265 0
206 0
961 1
47 0
228 0
167 0
333 0
380 0
185 0
838 0
347 0
888 0
366 0
973 0
154 1
811 0
863 0
848 0
31 0
749 0
801 0
768 0
375 0
827 0
542 0
297 0
50 0
514 0
250 0
585 0
226 0
301 1
531 0
480 0
91 0
756 1
667 1
814 0
308 0
288 0
995 0
483 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
545 0
528 0
327 0
947 0
615 0
1016 0
534 0
872 0
807 0
407 1
495 0
141 0
166 0
128 0
855 1
200 0
773 0
174 0
721 0
126 0
997 0
972 0
491 0
332 0
135 0
465 0
303 0
175 1
380 0
408 0
311 1
144 0
699 0
242 0
898 0
847 0
749 0
384 0
887 0
686 0
909 0
662 0
296 0
582 0
185 0
784 0
945 0
477 0
203 0
392 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
921 0
207 0
972 0
135 0
107 0
705 0
952 0
467 0
582 0
864 0
850 0
181 0
748 0
674 0
474 1
204 0
561 0
846 1
367 0
258 0
681 0
442 0
390 0
106 0
496 1
966 0
362 0
52 0
545 0
979 0
355 0
385 0
122 0
259 0
763 0
609 0
185 0
659 0
812 0
514 0
676 0
858 1
604 0
540 0
707 1
101 0
298 0
95 0
798 1
171 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
593 0
770 0
168 0
270 0
930 0
953 0
699 1
218 0
991 0
452 0
210 0
310 0
822 0
436 0
603 0
201 0
661 0
860 0
1023 0
32 0
263 0
996 0
689 0
587 0
551 0
918 0
413 0
241 0
141 1
359 0
508 0
212 0
999 0
565 0
432 0
179 0
218 0
567 0
651 1
995 0
159 0
473 0
791 0
971 1
741 0
132 0
219 0
829 0
444 0
854 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
263 0
507 0
302 0
857 0
622 0
982 0
828 0
937 0
971 0
100 0
889 0
470 0
903 0
662 0
783 0
655 0
947 0
422 1
815 0
68 1
74 1
171 0
527 0
827 0
633 0
341 0
221 0
559 0
212 0
472 0
718 0
141 0
604 0
977 0
659 0
380 0
294 0
941 0
834 0
650 0
679 0
120 1
293 0
748 0
139 0
175 0
313 0
754 0
784 0
916 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
459 0
254 0
242 0
394 1
386 0
611 0
983 0
886 0
962 0
642 0
892 0
52 0
1013 1
457 0
194 0
203 1
346 0
223 0
707 0
745 1
981 0
850 0
565 0
770 0
371 0
194 0
185 0
955 0
304 0
629 1
220 0
165 0
682 0
92 0
837 0
893 0
44 0
105 0
798 0
506 0
739 0
492 0
144 0
614 0
308 0
651 0
898 0
133 1
583 0
227 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
923 0
221 0
126 0
711 0
498 0
692 1
416 0
685 1
34 0
300 0
108 0
858 0
829 1
516 0
869 0
364 0
823 0
187 0
60 0
848 0
868 1
108 0
643 1
869 0
966 0
952 0
163 0
682 1
272 0
947 0
88 0
507 0
624 0
247 0
171 0
635 1
243 0
243 0
901 0
242 0
811 0
783 0
230 0
599 0
782 0
69 0
571 0
271 0
733 0
165 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
901 0
978 0
464 0
852 0
292 0
490 0
221 0
472 0
736 0
798 0
72 0
30 0
615 0
495 0
948 0
986 0
933 0
694 0
396 0
602 0
330 0
72 0
221 0
515 0
176 0
382 1
431 0
423 0
502 0
321 0
145 0
273 0
452 0
345 0
450 0
748 0
105 1
272 0
969 0
514 0
143 0
912 0
746 0
775 1
506 1
511 1
321 0
513 0
404 0
512 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
418 1
36 0
461 0
437 1
760 0
103 0
951 0
612 0
463 0
545 0
941 0
447 0
243 0
67 0
315 0
490 0
323 0
368 0
409 0
166 0
651 0
312 0
251 0
240 1
225 0
338 0
877 1
107 0
430 1
543 0
515 0
991 0
606 0
683 1
882 1
661 1
1005 0
239 0
414 0
217 0
716 0
720 0
239 0
737 0
326 0
174 0
729 0
682 1
291 0
335 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
871 1
287 0
559 1
659 0
222 0
912 0
494 0
373 0
206 0
694 1
981 0
891 0
84 0
75 1
714 0
680 0
446 0
931 0
137 0
662 0
888 0
363 0
402 0
187 1
727 0
382 0
733 0
860 0
742 0
464 0
703 0
732 0
932 0
505 0
139 0
586 0
47 0
534 0
850 0
518 0
179 0
230 0
709 0
694 0
51 0
612 0
832 0
1000 0
968 0
893 1
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
875 0
649 0
341 0
424 0
894 0
670 1
578 0
596 0
486 1
644 0
365 0
842 0
502 0
677 0
338 0
77 0
778 0
300 0
591 0
743 0
267 0
110 0
238 0
945 0
725 0
560 0
712 0
77 0
697 0
164 0
1000 0
548 0
922 0
786 0
688 0
607 0
31 0
931 0
990 0
47 0
239 0
63 0
61 0
702 0
427 0
888 0
290 0
674 0
574 0
697 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
921 0
360 0
269 0
547 0
102 0
455 0
333 0
743 1
506 0
430 0
731 0
437 0
363 0
427 0
1000 0
951 0
252 0
730 0
407 0
959 0
261 0
265 0
486 0
716 0
957 0
725 0
568 0
179 0
958 0
238 1
230 1
540 1
376 0
144 0
1002 0
458 1
63 0
694 0
71 0
757 0
373 0
205 0
446 0
317 0
655 0
777 0
303 0
648 0
860 0
980 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
156 0
908 0
34 0
193 0
229 0
150 0
731 0
660 0
851 0
789 0
162 0
710 0
224 0
238 0
646 0
186 0
179 0
579 0
1011 0
322 0
435 0
678 1
776 0
909 0
824 1
498 0
624 0
106 0
166 0
594 0
950 0
813 0
513 1
530 0
376 0
729 0
120 0
73 0
765 0
662 0
504 0
453 0
839 0
413 0
649 0
323 1
118 0
571 0
844 1
245 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
725 0
107 0
307 0
337 1
838 0
509 0
117 0
444 1
288 0
1007 0
1002 0
115 0
419 0
238 0
99 0
887 0
977 0
473 0
134 0
201 0
659 0
240 0
1003 0
423 0
501 0
661 0
764 0
323 0
666 1
66 0
118 0
421 0
194 0
431 1
914 0
162 0
191 1
280 0
888 0
778 0
573 0
358 1
585 0
677 0
835 1
990 1
759 1
1014 0
306 0
861 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
39 0
370 0
782 0
74 1
164 1
190 0
474 0
151 0
1010 1
560 0
958 0
259 0
847 0
424 0
307 0
289 0
844 0
380 0
494 0
181 0
264 0
346 0
321 0
532 0
426 0
79 0
402 0
630 0
340 0
199 0
858 0
463 0
842 0
750 0
536 0
390 0
687 0
597 0
228 0
844 0
693 0
500 0
639 0
350 0
919 0
406 0
348 0
588 0
113 0
689 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
55 0
536 0
80 0
614 0
922 0
767 0
237 0
536 0
212 0
702 0
336 0
466 0
174 0
676 0
856 0
330 0
583 1
418 0
664 1
716 0
859 0
715 0
550 0
38 0
542 0
443 0
169 1
433 1
267 0
739 0
586 1
934 0
587 1
669 0
267 0
406 0
950 0
901 0
765 0
248 0
735 0
1016 0
788 0
952 0
897 0
381 0
356 0
708 1
248 1
674 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
323 0
669 0
60 0
264 0
929 0
58 0
527 0
711 0
613 0
303 0
276 0
234 0
252 0
752 0
915 0
847 1
842 0
782 0
1010 0
666 0
937 0
588 0
661 0
567 0
370 0
126 0
752 0
301 0
518 1
326 0
328 1
237 0
545 0
739 0
500 0
597 0
747 0
704 0
494 0
745 1
573 0
248 0
329 1
877 0
854 0
485 0
301 0
364 0
117 0
973 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
68 0
476 0
803 0
183 0
842 0
347 0
150 0
133 0
268 1
395 0
183 0
270 0
278 0
818 0
218 0
179 1
594 0
830 0
597 0
468 0
854 0
590 0
274 1
682 0
109 0
661 0
227 0
876 0
933 0
754 0
599 0
465 0
461 0
747 0
394 0
938 0
236 0
173 0
235 0
425 0
667 0
412 0
173 0
100 1
233 0
214 0
977 0
302 0
591 0
107 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
932 0
739 0
378 0
41 0
244 0
976 0
512 0
953 0
330 0
548 0
642 0
847 1
607 0
677 0
570 0
394 0
249 0
406 0
514 0
157 0
214 0
481 0
625 0
769 0
470 0
239 0
369 0
678 0
808 1
875 0
931 0
435 0
1003 0
913 0
118 0
488 0
139 0
30 0
652 0
63 0
332 0
695 0
826 0
93 0
630 1
503 0
263 0
528 0
634 0
1005 1
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
742 0
696 0
880 0
352 0
904 0
805 0
478 1
671 1
467 0
337 0
539 0
65 0
789 0
824 0
648 0
603 0
105 0
162 0
821 0
655 0
430 0
993 0
189 0
572 0
954 0
320 0
583 0
61 0
869 0
501 0
367 0
779 0
453 0
275 0
175 0
732 0
31 0
731 0
660 1
902 0
241 0
973 0
525 0
345 0
308 0
885 0
796 0
148 1
1020 0
236 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
591 0
77 0
318 0
551 0
47 0
782 0
821 0
976 0
940 0
166 0
281 0
876 0
584 0
230 0
50 0
986 1
60 0
213 0
143 0
868 0
401 0
142 0
389 0
927 0
874 0
1019 0
532 0
632 0
991 0
297 1
601 0
1007 0
493 0
936 0
1023 0
230 0
644 0
100 0
662 0
125 0
846 0
451 0
700 0
760 1
588 1
264 0
761 0
70 0
165 0
345 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
109 0
743 1
468 0
987 0
813 0
443 0
393 1
610 0
156 0
699 0
730 0
760 0
922 0
420 0
668 0
1010 0
542 0
666 0
191 0
630 0
477 0
498 1
843 1
965 0
364 0
661 0
908 0
1009 0
492 0
254 0
448 1
309 0
54 0
844 0
158 1
256 0
792 0
516 0
671 1
690 0
961 0
921 0
955 1
546 1
719 1
681 0
300 1
1005 0
375 0
568 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
360 0
190 0
793 0
565 0
900 0
888 0
263 0
379 0
524 0
660 0
765 0
986 0
342 0
864 0
426 0
775 0
634 0
423 1
62 0
171 0
673 1
371 0
325 1
882 0
56 0
943 0
152 0
346 0
993 0
717 0
90 0
874 0
173 0
319 0
346 0
521 1
531 0
700 0
302 1
856 0
339 0
120 0
1004 0
530 1
66 0
715 0
66 0
863 0
51 0
664 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
1004 0
713 0
892 0
193 0
640 0
138 0
707 0
957 0
952 1
394 0
524 0
872 0
997 0
519 1
1009 0
119 0
730 0
621 1
602 1
970 0
466 0
871 0
539 1
74 1
588 0
264 0
789 0
98 1
893 1
564 0
372 0
35 0
974 0
984 0
847 0
940 0
730 0
931 0
702 0
1014 0
904 0
566 0
419 0
416 0
915 0
582 1
595 0
948 1
599 0
105 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
496 0
204 0
875 0
1003 0
623 0
858 0
983 0
909 0
903 0
778 0
841 0
828 0
993 0
438 0
221 0
106 0
434 0
181 0
291 0
604 1
939 0
670 0
919 0
560 0
619 0
146 0
131 0
640 0
697 0
981 0
335 0
969 0
295 0
760 1
727 0
463 1
741 0
734 0
166 0
673 0
924 0
592 0
336 0
887 0
407 0
79 0
124 0
941 1
795 0
884 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
685 0
469 0
950 0
46 0
869 0
339 0
183 0
492 0
96 0
838 0
475 0
671 0
280 0
607 0
1001 0
734 0
141 0
55 0
139 0
183 0
1017 0
499 0
697 0
582 0
521 0
672 0
734 0
874 0
858 0
679 0
102 1
62 1
646 0
805 0
202 0
139 0
638 1
778 0
629 0
90 0
457 0
488 0
1012 0
434 0
628 0
850 1
463 0
993 0
764 0
735 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
856 0
335 0
870 0
815 0
259 1
110 0
834 0
883 0
762 0
752 0
146 0
912 0
481 0
475 0
701 0
585 0
366 0
488 0
599 0
481 0
691 0
139 0
553 0
77 0
415 0
768 0
215 0
588 0
347 0
218 1
795 0
398 0
417 1
915 0
730 0
602 0
450 0
363 0
835 0
740 0
168 0
741 0
430 0
270 0
930 0
1013 0
440 0
401 0
239 0
358 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
951 0
289 0
350 0
371 0
284 0
1006 1
332 0
376 0
995 0
601 0
813 0
675 0
42 0
594 0
862 0
147 0
399 0
478 0
876 0
643 0
535 0
981 0
768 0
687 1
618 0
55 0
391 0
971 0
852 0
430 0
732 0
750 0
827 0
667 0
939 0
288 0
66 0
846 0
496 0
311 0
926 0
976 0
695 0
242 0
356 0
1006 0
526 0
172 0
794 1
501 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
658 0
671 0
768 0
247 0
608 0
153 0
810 0
980 0
453 0
758 0
435 0
245 0
505 0
898 0
957 0
1008 0
97 0
214 0
245 0
172 0
407 0
616 0
142 0
873 0
929 0
372 0
393 0
156 0
224 0
316 0
791 0
177 1
603 0
964 0
82 0
735 0
248 0
885 0
521 0
979 0
261 0
68 0
691 0
673 0
355 0
1002 0
288 0
329 0
829 0
259 1
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
656 0
250 0
597 0
74 0
653 0
1002 0
45 0
814 0
120 0
270 0
421 0
469 0
882 0
251 0
121 0
894 0
374 0
989 0
122 0
906 0
563 0
199 0
996 0
228 0
53 0
376 0
1002 0
282 0
989 0
738 0
307 0
263 0
809 0
763 0
964 0
399 0
945 0
416 1
521 1
114 0
461 0
334 0
818 1
717 0
924 0
673 0
515 0
950 0
607 0
835 0
20 0
21 0
22 0
23 0
24 0
